data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
26 de setembro de 2023;Atendimento fraco;Localização,;Atendimento da recepção, trocou meu quarto qdo soube q eu estava desacompanhado e me colocou em um quarto barulhento e no último andar, péssimo atendimento prestado pela recepcionista.;5;;;;;;
25 de setembro de 2023;Excepcional;O hotel é super confortável e tranquilo, o café da manhã perfeito tem muitas variedades, recepção legal, o hotel fica de frente para a praia de boa viagem, adorei.;A recepção mais ou menos.;10;;;;;;
24 de setembro de 2023;⚠️ cuidado hotel em reforma;Localização;Hotel antigo com teto baixo e em reforma terrível 😞;4;;;;;;
22 de setembro de 2023;Excepcional;Tudo perfeito 😊♥️;;10;;;;;;
22 de setembro de 2023;Ruim;Nao tinha papel higiênico. ;;;;;;;;
"Lbigamos 2 vezes para entrgar""";Noa tinha papel higiênica. ;;;;;;;;;
Tive que ligar 2 vezes para entregar.;;;;;;;;;;
;;;;;;;;;;
"O quarto so fui arrumado 1 dia en tres.""";3;;;;;;;;;
22 de setembro de 2023;Tudo maravilhoso;A localização;;10;;;;;;
20 de setembro de 2023;O barato sai caro;Café da manhã.;Não tem estacionamento e quarto sem ventilação.;4;;;;;;
20 de setembro de 2023;Fantástico;Do quarto é vista pra o mar;Não tem nada de errado;10;;;;;;
17 de setembro de 2023;Boa opção na Boa Viagem, mas poderia ser melhor;O café da manhã era muito bom, com muitas opções de boa qualidade. A localização era excelente, muitas opções de comércio nos arredores (mercado, restaurante, padaria, aluguel de bike, etc) e fácil acesso aí aeroporto.;O quarto era mais antigo do que as fotos sugeriam e os motores dos ar-condicionados (não apenas o do nosso quarto) estavam licalizados na nossa varanda e faziam barulho durante toda a noite, dificultando o sono.;5;;;;;;
14 de setembro de 2023;Não recomendo.;Da localização.;Box com vazamento que alagava todo o banheiro. Troquei de quarto e o problema persistiu. ;;;;;;;
TV sem opções de canais.;;;;;;;;;;
As janelas faziam barulhos a noite inteira por conta dos ventos.;;;;;;;;;;
Funcionários da recepção com pouca cordialidade.;;;;;;;;;;
Café da manhã fraco. Pães;" bolos e sucos de baixa qualidade.""";6;;;;;;;;
10 de setembro de 2023;Somente a vista do local é boa;Acomodação muito antiga mal conservada. Somente a localização vale a pena;Prédio antigo fede mofo mal conservado;5;;;;;;
8 de setembro de 2023;Nunca mais;No final nao cobrou uma água , mas talvez porque não conseguiram um ferro para eu passar a roupa do evento;Não conseguiram um ferro para eu passar a roupa do evebto;1;;;;;;
7 de setembro de 2023;Não condiz com um hotel 4 estrelas;A localização é maravilhosa, de frente para a praia, fácil acesso.;;;;;;;;
Café da manhã muito gostoso e variado. O almoço; a la carte; também era bem saboroso e com variedade.;;;;;;;;
A equipe do restaurante é muito boa e prestativa;" fui muito bem atendida.""";Não deveria ser um hotel 4 estrelas...;;;;;;;;
As instalações precisam urgentemente de reparos; é notável que tudo é muito velho...;;;;;;;;;
Não tem espaço para embarque e desembarque e não tem estacionamento (o que é claro nas informações sobre o hotel); você estaciona na rua (se tiver sorte de achar uma vaga) ou paga um estacionamento.;;;;;;;;;
Não tem serviço de mensageiro... Eu levo as minhas malas e tudo bem; mas viajei com duas idosas 70+...;;;;;;;;;
O quarto que fiquei (triplo com 3 camas de solteiro); apesar de ser grande; precisa de uma reforma e de modernização... Cama ok; mas nada demais; para um hotel 4 estrelas eu esperava mais conforto... O banheiro também precisa de reforma; a pia parecia estar entupida. A janela da varanda estava emperrada e com aparência de suja... Foi preciso força para abrir e mais força pra fechar; o que foi uma pena pois o quarto tinha vista lateral para a praia... As cortinas estavam bem velhas e com aparência de sujas...;;;;
"Para um hotel que se diz 4 estrelas deixa muitoooooo a desejar.""";6;;;;;;;;;
7 de setembro de 2023;Não parece um hotel 4 estrelas.;A localização é excelente. Em plena avenida Boa Viagem, num setor com atrações próximas.;;;;;;;;
;;;;;;;;;;
"O café da manhã é satisfatório.""";O hotel é antigo e a manutenção está deixando a desejar.;;;;;;;;;
;;;;;;;;;;
O quarto tem cheiro de mofo.;;;;;;;;;;
;;;;;;;;;;
"Os elevadores são antigos. Um dele parou com alguns hóspedes dentro e depois foi desativado. A maioria dos dias ficou apenas um elevador funcionando.""";6;;;;;;;;;
6 de setembro de 2023;Não recomendo!;Localização, em frente à praia.;O primeiro quarto que ficamos tinha móveis muito antigos, roupa de cama suja, box do banheiro com pelos pelo chão.;;;;;;;
Reclamei e nos trocaram de quarto; os móveis eram menos antigos; mas limpeza também ruim.;;;;;;;;
"Piscina pequena.""";3;;;;;;;;;
5 de setembro de 2023;Excepcional;Impecável, atenção dos funcionários, limpeza, e localização.;;10;;;;;;
4 de setembro de 2023;Não gostei do café da manhã;Limpeza;Pouca luz;6;;;;;;
4 de setembro de 2023;Excepcional;Localização perfeita, tudo muito limpo e organizado;;10;;;;;;
3 de setembro de 2023;Satisfatório;Nada a destacar...;Instalações antigas, aspecto de falta de limpeza. Café da manhã sofrível para quem se intitula 4 estrelas.;6;;;;;;
31 de agosto de 2023;ótimo local!;Localização e equipe excelentes;Tudo ok, não se aplica;10;;;;;;
29 de agosto de 2023;muito boa;acomodações e localização;foi tudo bom;10;;;;;;
29 de agosto de 2023;Excepcional;Ótimo localização 0;;10;;;;;;
28 de agosto de 2023;boa;Café da manhã com boas opções. excelente localização e acesso.;;10;;;;;;
28 de agosto de 2023;teto baixo tbm;local;manutenção;6;;;;;;
28 de agosto de 2023;Aceitável;Localização;Café da manhã ruim , limpeza do quarto estava a desejar, a piscina estava super suja , as crianças não puderam aproveitar.;5;;;;;;
23 de agosto de 2023;Minha estadia foi péssima, preocupado com o carro na rua Não Tem ESTACIONAMENTO nesse hotel.;O café da manhã muito bom somente.;O quarto estava sujo e a água do chuveiro não esquentava, pra da banho em criança com água morna não dá, e não tivemos ajuda de ninguém da manutenção pra nós auxiliar com esse problema.;1;;;;;;
23 de agosto de 2023;Vista incrível da praia a boa localização;Gostamos muito do hotel e recebemos um up grade, em que ficamos em andar alto com vista para a praia de Boa Viagem.;;;;;;;;
Fui atendida no pedido de 2 camas separadas;" sendo uma grande.""";;10;;;;;;;
19 de agosto de 2023;Excepcional;Localização, café da manhã, instalações;;10;;;;;;
18 de agosto de 2023;Não valeu a pena a experiência;A localização é excelente.;Primeiramente, o café da manhã não possui muitas opções. Em segundo lugar, os travesseiros eram horríveis, praticamente sem espuma. Além disso, a água quente do chuveiro tinha uma coloração diferente.;5;;;;;;
16 de agosto de 2023;Hospedagem razoável , mas não vale o que se paga .;Localização;Café da manhã péssimo;5;;;;;;
15 de agosto de 2023;Satisfatório;Localização;Chuveiro,e a cama de casal que eram duas de solteiro juntas,ficava aquele vazio entre as camas,sem contar a tv totalmente em posição adversa a cama;6;;;;;;
15 de agosto de 2023;Super indico;Localização perfeita, limpeza sensacional, tds os dias o pessoal da limpeza deixava td arrumadinho e limpo, a pizza do restaurante maravilhosa, café da manhã com muitas opções, mercado, padaria e restaurantes perto.;Nada q não tenhamos gostado.;10;;;;;;
15 de agosto de 2023;Da para melhorar!;Ótima localização, funcionários prestativos;Um pouco decadente, estão fazendo obras de revitalização, mas ainda precisam atualizar bastante os quartos e banheiros!;;;;;;;
Banheiro com cheiro estranho;" mofo no box e no quarto próximo a cortina…""";6;;;;;;;;
14 de agosto de 2023;Decepcionada;Não vi pontos positivos;Das acomodações, pedimos algumas coisas não fomos atendidos, não tinha água quente no chuveiro, as fotos do hotel não tem nada a ver com a realidade;3;;;;;;
13 de agosto de 2023;Decepcionante;Localização;Banheiro com pouca ventilação, travesseiro com odor de urina. Tive uma péssima noite;4;;;;;;
12 de agosto de 2023;Não gostei.;;Pedi um quarto frente ao mar, e o acesso à varanda para ver o mar: um lado quebrado, o outro abria com muita dificuldade, quando abria a varanda tinha água empossada.;;;;;;;
Não há ninguém do hotel para ajudar com malas; seja na chegada ou saída! ;;;;;;;;;
Na há ponto de apoio pra os carros deixarem os hóspedes que param em fila dupla na rua e ficam ouvindo buzinas.;;;;;;;;;;
Nao senti simpatia dos que trabalham lá!;;;;;;;;;;
A recepção parece que sempre tem areia no chão!;;;;;;;;;;
"O hotel tem aspecto muito antigo!""";6;;;;;;;;;
11 de agosto de 2023;Não indico.;Localização;Quartos antigos, sujos. Cama péssima, hotel em reforma, barulho.;5;;;;;;
8 de agosto de 2023;Pior decepção;Apenas a localização;Piscina suja vc entra e sai verde tipo hulk;;;;;;;
Quarto sujo e errado;;;;;;;;;;
"Lençóis manchados""";1;;;;;;;;;
8 de agosto de 2023;Aceitável;Localização;Elevadores quebrados, quase ficamos presos nele, café da manhã , cuidado com as instalações.;5;;;;;;
7 de agosto de 2023;De 0 a 10 defino como 7 o nível de satisfação.;Higiene, organização.;Durante a noite toda ouvi muito ruído na janela devido ao vento, talvez o quarto pudesse ter melhor isolamento.;6;;;;;;
6 de agosto de 2023;Excepcional;Perfeito;;10;;;;;;
1º de agosto de 2023;Decepção nos ensina a procurar bons lugares.;Do café da manhã.E apenas do rapaz que fez minha hospedagem.;Atendentes que trabalham a noite,um foi até mal educado,na saída eu que avisei o que tinha consumido,se não teria sido de graça,a administração deve ficar atenta.Nao voltarei novamente.;4;;;;;;
31 de julho de 2023;Excepcional;Tudo, mas um ponto que ficou a desejar foi estacionamento coberto.;Faltou só estacionamento coberto;10;;;;;;
30 de julho de 2023;Excepcional;;Faltou a garagem;10;;;;;;
26 de julho de 2023;Básico;Café da manha e localização;O Exredom podre de sujo é a acomodação simples achei os itens do quarto bem velhos;6;;;;;;
26 de julho de 2023;Decepcionante;Da localização.;Dá limpeza, roupas de cama e banho muito velhas e inadequadas.;4;;;;;;
26 de julho de 2023;Paguei, mas não levei;Do café da manhã.;;;;;;;;
"É perto de vários restaurantes.""";O hotel está com a recepção em obra e isso não foi avisado. Além de ter um aspecto horroroso os adesivos de promoção do restaurante (que é do hotel), que fica na entrada.;;;;;;;;;
"Os quartos foram """"reformados"""""; mas os black-outs estão furados; as toalhas e lençóis estavam em péssimos estados (manchados; com pequenos rasgos e amarelados de velhos).;;;;;;;
A piscina estava turva.;;;;;;;;;;
Enfim;" infelizmente não foi uma boa experiência.""";6;;;;;;;;
24 de julho de 2023;Excepcional;Recepção maravilhosa. Todos os funcionários agradáveis. Adorei a localização e limpeza também!!!;Não houve!;10;;;;;;
19 de julho de 2023;Amei!;Conforto, localização e café da manhã excelentes;;10;;;;;;
19 de julho de 2023;Hotel antigo e sem manutenção;Não gostei de nada.;Instalações antigas, hotel em reforma, o mofo do quarto deixou todos doentes. No booking, o hotel informava que disponibilizava estacionamento, mas não tinha. O carro fica na rua ou em estacionamento pago nas redondezas.;1;;;;;;
17 de julho de 2023;Felicidade;Localização;Nada;10;;;;;;
16 de julho de 2023;A relação custo benefício é boa principalmente pela localização, mas o hotel em si requer melhorias.;Localização excelente, de frente para o mar e próximo ao melhor trecho da praia de Boa Viagem. Café da manhã com boas opções e variedade, porém a reposição deixa a desejar.;As instalações são razoáveis, sinalizando que requer manutenção. A limpeza do quarto também deixa um pouco a desejar. Ficamos instalados em andar alto, como uma vista muito bonita para o mar, porém logo acima havia uma sala para convenções utilizada em meio à nossa estadia. 5h30 da manhã era impossível dormir com o barulho de mesas e cadeiras arrastando sobre o teto.;6;;;;;;
15 de julho de 2023;Aceitável;Quarto confortável;Café da manhã deveria ser melhor;5;;;;;;
12 de julho de 2023;Fim de semana com cheirinho de Mar!;A recepção foi excelente 😎 ;;;;;;;;
Não tem garagem no hotel; mas resolveram prontamente;" onde deixar o carro.""";Estava tudo perfeito! Vista maravilhosa;10;;;;;;
10 de julho de 2023;Realidade muito fraca em função da espectativa.;Limpeza do apartamento.;O elevador social só funcionou na hora de ir embora. Ficamos utilizando o elevador de serviço, transitando pela cozinha do hotel.;;;;;;;
;;;;;;;;;;
"Café da manhã do domingo com poucos funcionários para atender a demanda. Aguardei 50 minutos por uma tapioca que ainda veio meio crua.""";3;;;;;;;;;
10 de julho de 2023;Feedback;Amei a localização,o hotel no todo.;De me hospedar na suite Master e na manhã pra tomar banho, escovar os dentes não ter água, isso não existe,tive que pegar uma água da geladeira pra poder escovar os dentes e ainda tive que pagar por isso, sei que falaram que iriam nos acomodar em outro apartamento ,mas quando a gente chega no hotel ,pousada e etc é pra se instalar e ficar e não tá arrumando,desarrumando e mudando, fiquei muito chateada e triste com isso, não ter o mínimo ,a água no apartamento.;5;;;;;;
10 de julho de 2023;Razoável;Localização;Quarto muito antigo, toalhas e colchas de cama manchadas;5;;;;;;
8 de julho de 2023;Hotel muito fraco, muito perrengue pro valor alto;Localização;Elevadores quebrados, tomada saindo, vidro da janela vazado, mega barulho durante a noite toda do vento passando, café da manhã muito fraco e ladrilho no balcony quebrado;5;;;;;;
4 de julho de 2023;Hospedagem Maravilhosa;O atendimento excepcional! O café da manhã incrível! Adorei e super recomendo! Foi maravilhoso ficar hospedada no hotel Jangadeiro! A localização é perfeita! A camareira Maria é maravilhosa, profissional excepcional!;O que poderia ter seria a garagem, principalmente em dias de chuva.;10;;;;;;
3 de julho de 2023;Decepcionante;Localização boa, quarto amplo e cama boa.;O hotel é bem localizado, espaço bom, porém falta manutenção. No nosso quarto cortina com defeito que não conseguia fechar toda, deixando claridade passar e como estava com bebê acabava atrapalhando o sono. O pé da cama estava solto. Parede com mofo atrás da cortina. Móveis se soltando. Banheiro molhava bastante, acho que vazava água do box. Dias de chuva quando fomos e passava água pela janela deixando o piso molhado.;4;;;;;;
